1: 0.477661 0.0476639 0.686383 0.44043 0.701116 0.862774 1.04415
-1: 0.307279 0.840486 0.840137 0.977056 0.57968 1.08395 0.706058
-1: 1.11365 0.665381 0.254594 0.953594 1.05522 0.306508 1.07277
-1: 0.00636465 0.170731 0.267733 0.983224 1.04971 0.0470634 0.193973
1: 0.906338 0.0184172 1.13857 0.807036 0.253309 0.963728 0.976238
1: 0.0333105 0.650403 0.521743 0.533154 0.325994 0.973629 0.580508
1: 0.590041 0.015398 0.793619 0.361226 0.320869 0.041217 0.333654
-1: 0.114376 1.11665 0.67201 0.0796677 0.974682 0.28291 0.46074
-1: 0.0488283 1.05782 0.71339 0.752751 1.08228 0.20582 0.820367
1: 1.10043 0.553068 0.216317 0.843331 0.663135 0.905354 0.278532
-1: 0.0804652 1.1792 0.745868 0.604581 0.791559 0.524273 1.0571
1: 0.617001 0.736623 0.0299229 0.11382 0.174826 0.695798 0.276515
1: 0.983114 0.394248 0.931326 1.1954 0.650362 1.02731 0.332597
1: 0.363513 0.363963 0.730425 0.253854 0.527783 0.0557458 0.919417
1: 0.246335 0.14848 0.711193 1.02683 0.71945 0.599748 1.16963
1: 0.821373 0.0197678 1.03668 0.710356 0.160308 0.295914 0.619639
-1: 0.679924 1.07916 0.61916 1.01889 0.461976 0.426984 0.32141
1: 0.731717 0.368413 1.11942 0.535178 0.739144 0.39169 1.1314
-1: 0.186576 0.18064 0.0107073 1.15787 1.05671 0.0834979 0.54924
1: 0.67108 0.0483296 1.07532 0.965712 0.729813 0.772738 1.00716
1: 0.11976 0.406696 0.138694 0.638193 0.513468 0.648423 0.852486
-1: 0.929241 0.958737 1.08867 0.928075 0.55603 0.790711 0.677573
-1: 1.1706 0.291165 0.0035771 0.120369 1.03482 0.695878 0.423906
-1: 0.181336 0.90876 1.1215 0.616098 1.15146 0.247251 1.1538
-1: 1.10446 1.06681 0.601487 0.384236 0.654156 0.00412304 0.895891
-1: 0.843499 1.0949 0.0340107 0.418629 0.305798 1.15211 0.234502
-1: 0.475798 1.13887 1.06702 0.579477 0.0726867 0.0460305 0.835315
-1: 0.33314 1.07746 0.938551 0.231259 1.17164 0.978667 0.0570739
1: 0.44062 0.300239 0.112131 0.586866 0.652504 1.04198 1.03506
1: 1.02847 0.679077 0.0413901 0.843588 0.189846 1.14046 0.111401
1: 0.318637 0.940085 0.816936 1.0373 0.332357 1.11896 0.0344252
-1: 0.185116 0.837158 0.117551 0.476431 0.976836 0.479401 0.491249
1: 0.429903 0.182414 1.03349 1.13955 0.428408 0.260999 0.611295
1: 0.836461 0.404735 0.779916 0.443566 0.613826 0.181121 0.902575
1: 0.381319 0.831611 0.479037 0.369307 0.541262 0.987287 0.927301
-1: 0.751102 0.973679 0.221304 0.652466 0.401888 0.927672 0.984862
1: 0.969007 0.90079 0.384824 0.942411 0.296089 1.1604 0.403819
1: 0.978973 0.40623 0.708346 1.17624 0.241527 0.938773 0.35621
1: 0.0240629 0.0250394 0.836983 0.767946 0.862221 0.140765 0.634222
1: 0.961707 0.604176 1.18864 1.02746 0.4384 0.195909 1.04463
-1: 1.16122 1.08443 0.45389 0.137515 0.0228218 0.765496 0.485623
